11445,White or of European descent
11446,White or of European descent
11447,White or of European descent
11448,Hispanic or Latino/Latina
11449,South Asian
11450,White or of European descent
11451,East Asian
11452,White or of European descent
11453,
11454,White or of European descent
11455,
11456,White or of European descent
11457,White or of European descent
11458,
11459,White or of European descent
11460,
11461,White or of European descent
11462,
11463,White or of European descent
11464,White or of European descent
11465,Black or of African descent
11466,"Native American, Pacific Islander, or Indigenous Australian"
11467,White or of European descent
11468,White or of European descent
11469,Hispanic or Latino/Latina
11470,White or of European descent
11471,White or of European descent
11472,White or of European descent
11473,White or of European descent
11474,
11475,
11476,White or of European descent
11477,White or of European descent
11478,
11479,White or of European descent
11480,White or of European descent
11481,
11482,
11483,White or of European descent
11484,White or of European descent
11485,
11486,
11487,White or of European descent
11488,
11489,White or of European descent
11490,White or of European descent
11491,East Asian
11492,White or of European descent
11493,
11494,White or of European descent
11495,White or of European descent
11496,White or of European descent
11497,
11498,White or of European descent
11499,White or of European descent
11500,White or of European descent
11501,
11502,White or of European descent
11503,White or of European descent
11504,White or of European descent
11505,White or of European descent
11506,Black or of African descent
11507,Middle Eastern
11508,White or of European descent
11509,White or of European descent
11510,
11511,White or of European descent
11512,
11513,White or of European descent
11514,White or of European descent
11515,Hispanic or Latino/Latina
11516,
11517,White or of European descent
11518,White or of European descent
11519,Middle Eastern
11520,White or of European descent
11521,White or of European descent
11522,White or of European descent
11523,White or of European descent
11524,
11525,White or of European descent
11526,White or of European descent
11527,White or of European descent
11528,
11529,White or of European descent
11530,White or of European descent
11531,East Asian
11532,East Asian
11533,White or of European descent
11534,
11535,White or of European descent
11536,White or of European descent
11537,
11538,South Asian
11539,White or of European descent
11540,White or of European descent
11541,White or of European descent
11542,
11543,
11544,
11545,
11546,
11547,
11548,White or of European descent
11549,
11550,White or of European descent
11551,White or of European descent
11552,
11553,White or of European descent
11554,South Asian
11555,White or of European descent
11556,South Asian
11557,
11558,White or of European descent
11559,White or of European descent
11560,White or of European descent
11561,
11562,
11563,South Asian
11564,White or of European descent
11565,White or of European descent
11566,
11567,Black or of African descent
11568,
11569,
11570,White or of European descent
11571,
11572,
11573,
11574,White or of European descent
11575,White or of European descent
11576,Hispanic or Latino/Latina
11577,
11578,White or of European descent
11579,White or of European descent
11580,White or of European descent
11581,
11582,South Asian
11583,
11584,White or of European descent
11585,White or of European descent
11586,
11587,White or of European descent
11588,
11589,
11590,White or of European descent
11591,White or of European descent
11592,
11593,White or of European descent
11594,White or of European descent
11595,White or of European descent
11596,
11597,
11598,
11599,White or of European descent
11600,
11601,Hispanic or Latino/Latina
11602,White or of European descent
11603,White or of European descent
11604,White or of European descent
11605,White or of European descent
11606,White or of European descent
11607,
11608,
11609,White or of European descent
11610,
11611,
11612,White or of European descent
11613,
11614,White or of European descent
11615,White or of European descent
11616,
11617,White or of European descent
11618,Hispanic or Latino/Latina
11619,South Asian
11620,White or of European descent
11621,Middle Eastern
11622,Hispanic or Latino/Latina
11623,Hispanic or Latino/Latina
11624,White or of European descent
11625,
11626,
11627,
11628,Black or of African descent
11629,
11630,
11631,
11632,
11633,White or of European descent
11634,White or of European descent
11635,
11636,White or of European descent
11637,
11638,White or of European descent
11639,
11640,Hispanic or Latino/Latina
11641,
11642,
11643,White or of European descent
11644,
11645,
11646,
11647,South Asian
11648,White or of European descent
11649,Hispanic or Latino/Latina
11650,White or of European descent
11651,South Asian
11652,White or of European descent
11653,White or of European descent
11654,I prefer not to say
11655,White or of European descent
11656,White or of European descent
11657,White or of European descent
11658,White or of European descent
11659,White or of European descent
11660,White or of European descent
11661,
11662,East Asian
11663,White or of European descent
11664,
11665,White or of European descent
11666,
11667,White or of European descent
11668,Middle Eastern
11669,Hispanic or Latino/Latina
11670,
11671,East Asian
11672,
11673,
11674,
11675,White or of European descent
11676,White or of European descent
11677,
11678,White or of European descent
11679,White or of European descent
11680,Hispanic or Latino/Latina
11681,White or of European descent
11682,
11683,
11684,
11685,White or of European descent
11686,White or of European descent
11687,
11688,East Asian
11689,
11690,
11691,White or of European descent
11692,Hispanic or Latino/Latina
11693,Middle Eastern
11694,White or of European descent
11695,Hispanic or Latino/Latina
11696,White or of European descent
11697,White or of European descent
11698,
11699,White or of European descent
11700,
11701,
11702,
11703,White or of European descent
11704,
11705,
11706,
11707,
11708,White or of European descent
11709,
11710,White or of European descent
11711,White or of European descent
11712,
11713,White or of European descent
11714,
11715,
11716,White or of European descent
11717,
11718,
11719,
11720,
11721,White or of European descent
11722,White or of European descent
11723,
11724,
11725,
11726,White or of European descent
11727,East Asian
11728,
11729,White or of European descent
11730,I prefer not to say
11731,White or of European descent
11732,White or of European descent
11733,White or of European descent
11734,White or of European descent
11735,White or of European descent
11736,South Asian
11737,
11738,White or of European descent
11739,Hispanic or Latino/Latina
11740,South Asian
11741,
11742,White or of European descent
11743,White or of European descent
11744,
11745,"Native American, Pacific Islander, or Indigenous Australian"
11746,
11747,
11748,White or of European descent
11749,
11750,
11751,
11752,White or of European descent
11753,White or of European descent
11754,White or of European descent
11755,White or of European descent
11756,White or of European descent
11757,White or of European descent
11758,"Native American, Pacific Islander, or Indigenous Australian"
11759,
11760,
11761,White or of European descent
11762,Middle Eastern
11763,White or of European descent
11764,South Asian
11765,White or of European descent
11766,White or of European descent
11767,White or of European descent
11768,
11769,
11770,
11771,
11772,
11773,I prefer not to say
11774,White or of European descent
11775,I don’t know
11776,White or of European descent
11777,
11778,
11779,White or of European descent
11780,South Asian
11781,White or of European descent
11782,White or of European descent
11783,
11784,I prefer not to say
11785,South Asian
11786,White or of European descent
11787,Black or of African descent
11788,East Asian
11789,
11790,East Asian
11791,
11792,I prefer not to say
11793,
11794,South Asian
11795,I prefer not to say
11796,White or of European descent
11797,South Asian
11798,I don’t know
11799,Black or of African descent
11800,South Asian
11801,
11802,White or of European descent
11803,White or of European descent
11804,White or of European descent
11805,
11806,
11807,White or of European descent
11808,
11809,East Asian
11810,I prefer not to say
11811,Middle Eastern
11812,White or of European descent
11813,White or of European descent
11814,White or of European descent
11815,
11816,
11817,South Asian
11818,
11819,
11820,
11821,White or of European descent
11822,
11823,
11824,White or of European descent
11825,White or of European descent
11826,
11827,
11828,Hispanic or Latino/Latina
11829,
11830,White or of European descent
11831,
11832,White or of European descent
11833,I prefer not to say
11834,White or of European descent
11835,South Asian
11836,
11837,East Asian
11838,White or of European descent
11839,South Asian
11840,
11841,South Asian
11842,
11843,
11844,White or of European descent
11845,South Asian
11846,Middle Eastern
11847,White or of European descent
11848,Black or of African descent
11849,
11850,East Asian
11851,White or of European descent
11852,
11853,White or of European descent
11854,
11855,
11856,
11857,White or of European descent
11858,
11859,Middle Eastern
11860,White or of European descent
11861,I prefer not to say
11862,White or of European descent
11863,White or of European descent
11864,
11865,White or of European descent
11866,White or of European descent
11867,South Asian
11868,
11869,White or of European descent
11870,
11871,
11872,White or of European descent
11873,White or of European descent
11874,White or of European descent
11875,White or of European descent
11876,South Asian
11877,
11878,White or of European descent
11879,South Asian
11880,South Asian
11881,White or of European descent
11882,White or of European descent
11883,South Asian
11884,White or of European descent
11885,
11886,
11887,White or of European descent
11888,Middle Eastern
11889,White or of European descent
11890,White or of European descent
11891,I don’t know
11892,White or of European descent
11893,
11894,South Asian
11895,White or of European descent
11896,White or of European descent
11897,White or of European descent
11898,
11899,
11900,
11901,White or of European descent
11902,Middle Eastern
11903,
11904,
11905,White or of European descent
11906,
11907,
11908,
11909,East Asian
11910,Hispanic or Latino/Latina
11911,
11912,
11913,White or of European descent
11914,
11915,
11916,White or of European descent
11917,
11918,
11919,
11920,
11921,White or of European descent
11922,White or of European descent
11923,White or of European descent
11924,White or of European descent
11925,White or of European descent
11926,
11927,White or of European descent
11928,White or of European descent
11929,White or of European descent
11930,
11931,White or of European descent
11932,
11933,White or of European descent
11934,I prefer not to say
11935,Hispanic or Latino/Latina
11936,
11937,White or of European descent
11938,East Asian
11939,White or of European descent
11940,White or of European descent
11941,White or of European descent
11942,
11943,White or of European descent
11944,Middle Eastern
11945,White or of European descent
11946,
11947,White or of European descent
11948,
11949,White or of European descent
11950,South Asian
11951,
11952,
11953,
11954,South Asian
11955,
11956,White or of European descent
11957,Middle Eastern
11958,
11959,South Asian
11960,
11961,White or of European descent
11962,White or of European descent
11963,South Asian
11964,White or of European descent
11965,White or of European descent
11966,South Asian
11967,White or of European descent
11968,White or of European descent
11969,
11970,
11971,
11972,South Asian
11973,White or of European descent
11974,
11975,
11976,White or of European descent
11977,South Asian
11978,
11979,White or of European descent
11980,South Asian
11981,White or of European descent
11982,
11983,White or of European descent
11984,
11985,
11986,I prefer not to say
11987,White or of European descent
11988,White or of European descent
11989,Middle Eastern
11990,
11991,White or of European descent
11992,White or of European descent
11993,
11994,White or of European descent
11995,
11996,White or of European descent
11997,East Asian
11998,White or of European descent
11999,
12000,
12001,White or of European descent
12002,White or of European descent
12003,White or of European descent
12004,
12005,
12006,
12007,White or of European descent
12008,
12009,
12010,
12011,
12012,White or of European descent
12013,
12014,White or of European descent
12015,White or of European descent
12016,
12017,White or of European descent
12018,
12019,White or of European descent
12020,White or of European descent
12021,White or of European descent
12022,
12023,White or of European descent
12024,White or of European descent
12025,
12026,I prefer not to say
12027,
12028,Black or of African descent
12029,
12030,White or of European descent
12031,White or of European descent
12032,
12033,
12034,
12035,White or of European descent
12036,I don’t know
12037,White or of European descent
12038,White or of European descent
12039,White or of European descent
12040,White or of European descent
12041,South Asian
12042,East Asian
12043,White or of European descent
12044,
12045,White or of European descent
12046,White or of European descent
12047,White or of European descent
12048,
12049,White or of European descent
12050,I prefer not to say
12051,White or of European descent
12052,
12053,
12054,
12055,
12056,
12057,
12058,
12059,
12060,White or of European descent
12061,White or of European descent
12062,White or of European descent
12063,South Asian
12064,
12065,
12066,
12067,
12068,White or of European descent
12069,White or of European descent
12070,
12071,
12072,Middle Eastern
12073,White or of European descent
12074,
12075,
12076,
12077,White or of European descent
12078,White or of European descent
12079,
12080,South Asian
12081,White or of European descent
12082,South Asian
12083,East Asian
12084,White or of European descent
12085,
12086,
12087,
12088,White or of European descent
12089,South Asian
12090,White or of European descent
12091,
12092,
12093,
12094,White or of European descent
12095,White or of European descent
12096,White or of European descent
12097,South Asian
12098,
12099,White or of European descent
12100,White or of European descent
12101,Hispanic or Latino/Latina
12102,
12103,White or of European descent
12104,
12105,White or of European descent
12106,White or of European descent
12107,
12108,White or of European descent
12109,
12110,
12111,White or of European descent
12112,
12113,
12114,
12115,
12116,
12117,
12118,
12119,
12120,
12121,Middle Eastern
12122,
12123,White or of European descent
12124,Middle Eastern
12125,White or of European descent
12126,White or of European descent
12127,White or of European descent
12128,White or of European descent
12129,
12130,White or of European descent
12131,White or of European descent
12132,
12133,White or of European descent
12134,White or of European descent
12135,
12136,
12137,
12138,White or of European descent
12139,South Asian
12140,
12141,White or of European descent
12142,White or of European descent
12143,White or of European descent
12144,
12145,I prefer not to say
12146,
12147,East Asian
12148,White or of European descent
12149,
12150,
12151,White or of European descent
12152,
12153,
12154,
12155,East Asian
12156,
12157,I prefer not to say
12158,White or of European descent
12159,
12160,White or of European descent
12161,
12162,White or of European descent
12163,
12164,White or of European descent
12165,South Asian
12166,"Native American, Pacific Islander, or Indigenous Australian"
12167,White or of European descent
12168,White or of European descent
12169,White or of European descent
12170,East Asian
12171,South Asian
12172,
12173,White or of European descent
12174,
12175,
12176,
12177,East Asian
12178,
12179,White or of European descent
12180,
12181,White or of European descent
12182,
12183,White or of European descent
12184,
12185,
12186,White or of European descent
12187,White or of European descent
12188,White or of European descent
12189,
12190,
12191,
12192,Middle Eastern
12193,
12194,
12195,White or of European descent
12196,
12197,White or of European descent
12198,White or of European descent
12199,Hispanic or Latino/Latina
12200,
12201,White or of European descent
12202,
12203,
12204,White or of European descent
12205,White or of European descent
12206,
12207,
12208,
12209,
12210,
12211,
12212,White or of European descent
12213,White or of European descent
12214,White or of European descent
12215,
12216,
12217,White or of European descent
12218,Black or of African descent
12219,
12220,White or of European descent
12221,White or of European descent
12222,
12223,
12224,White or of European descent
12225,South Asian
12226,White or of European descent
12227,
12228,
12229,White or of European descent
12230,
12231,White or of European descent
12232,
12233,White or of European descent
12234,White or of European descent
12235,White or of European descent
12236,White or of European descent
12237,
12238,White or of European descent
12239,White or of European descent
12240,White or of European descent
12241,White or of European descent
12242,White or of European descent
12243,White or of European descent
12244,
12245,
12246,
12247,
12248,White or of European descent
12249,
12250,White or of European descent
12251,White or of European descent
12252,
12253,Black or of African descent
12254,South Asian
12255,White or of European descent
12256,East Asian
12257,White or of European descent
12258,
12259,White or of European descent
12260,White or of European descent
12261,Middle Eastern
12262,White or of European descent
12263,
12264,I prefer not to say
12265,
12266,White or of European descent
12267,White or of European descent
12268,
12269,White or of European descent
12270,White or of European descent
12271,White or of European descent
12272,White or of European descent
12273,White or of European descent
12274,White or of European descent
12275,
12276,
12277,White or of European descent
12278,
12279,
12280,South Asian
12281,White or of European descent
12282,South Asian
12283,
12284,Hispanic or Latino/Latina
12285,White or of European descent
12286,White or of European descent
12287,White or of European descent
12288,White or of European descent
12289,
12290,
12291,
12292,White or of European descent
12293,
12294,
12295,White or of European descent
12296,White or of European descent
12297,White or of European descent
12298,White or of European descent
12299,White or of European descent
12300,
12301,I don’t know
12302,
12303,White or of European descent
12304,White or of European descent
12305,
12306,White or of European descent
12307,White or of European descent
12308,White or of European descent
12309,White or of European descent
12310,White or of European descent
12311,Middle Eastern
12312,White or of European descent
12313,White or of European descent
12314,
12315,White or of European descent
12316,White or of European descent
12317,
12318,
12319,
12320,South Asian
12321,White or of European descent
12322,White or of European descent
12323,White or of European descent
12324,
12325,
12326,White or of European descent
12327,Other
12328,
12329,White or of European descent
12330,
12331,
12332,
12333,
12334,White or of European descent
12335,White or of European descent
12336,White or of European descent
12337,
12338,
12339,
12340,White or of European descent
12341,White or of European descent
12342,White or of European descent
12343,South Asian
12344,White or of European descent
12345,
12346,
12347,White or of European descent
12348,
12349,I don’t know
12350,Hispanic or Latino/Latina
12351,White or of European descent
12352,
12353,
12354,White or of European descent
12355,South Asian
12356,
12357,
12358,White or of European descent
12359,"Native American, Pacific Islander, or Indigenous Australian"
12360,
12361,
12362,White or of European descent
12363,White or of European descent
12364,
12365,White or of European descent
12366,
12367,
12368,White or of European descent
12369,White or of European descent
12370,White or of European descent
12371,
12372,White or of European descent
12373,White or of European descent
12374,White or of European descent
12375,
12376,
12377,
12378,White or of European descent
12379,
12380,White or of European descent
12381,
12382,
12383,
12384,
12385,
12386,
12387,
12388,
12389,White or of European descent
12390,
12391,
12392,I prefer not to say
12393,
12394,
12395,
12396,
12397,
12398,
12399,White or of European descent
12400,Hispanic or Latino/Latina
12401,
12402,
12403,
12404,
12405,
12406,White or of European descent
12407,South Asian
12408,White or of European descent
12409,White or of European descent
12410,
12411,White or of European descent
12412,
12413,
12414,White or of European descent
12415,
12416,White or of European descent
12417,White or of European descent
12418,White or of European descent
12419,
12420,White or of European descent
12421,
12422,
12423,
12424,South Asian
12425,White or of European descent
12426,
12427,
12428,White or of European descent
12429,East Asian
12430,White or of European descent
12431,White or of European descent
12432,Hispanic or Latino/Latina
12433,White or of European descent
12434,
12435,White or of European descent
12436,
12437,White or of European descent
12438,White or of European descent
12439,Other
12440,
12441,White or of European descent
12442,White or of European descent
12443,South Asian
12444,
12445,
12446,White or of European descent
12447,White or of European descent
12448,Hispanic or Latino/Latina
12449,South Asian
12450,White or of European descent
12451,White or of European descent
12452,White or of European descent
12453,
12454,White or of European descent
12455,
12456,White or of European descent
12457,
12458,White or of European descent
12459,
12460,White or of European descent
12461,
12462,White or of European descent
12463,
12464,
12465,White or of European descent
12466,White or of European descent
12467,White or of European descent
12468,White or of European descent
12469,White or of European descent
12470,
12471,South Asian
12472,
12473,
12474,White or of European descent
12475,White or of European descent
12476,White or of European descent
12477,Black or of African descent
12478,
12479,
12480,
12481,White or of European descent
12482,
12483,White or of European descent
12484,White or of European descent
12485,White or of European descent
12486,
12487,
12488,White or of European descent
12489,White or of European descent
12490,
12491,
12492,White or of European descent
12493,White or of European descent
12494,White or of European descent
12495,
12496,
12497,
12498,
12499,
12500,White or of European descent
12501,White or of European descent
12502,White or of European descent
12503,
12504,
12505,South Asian
12506,
12507,White or of European descent
12508,White or of European descent
12509,South Asian
12510,
12511,
12512,
12513,White or of European descent
12514,
12515,
12516,
12517,East Asian
12518,White or of European descent
12519,White or of European descent
12520,White or of European descent
12521,White or of European descent
12522,Hispanic or Latino/Latina
12523,
12524,White or of European descent
12525,White or of European descent
12526,White or of European descent
12527,
12528,White or of European descent
12529,White or of European descent
12530,
12531,White or of European descent
12532,
12533,White or of European descent
12534,White or of European descent
12535,
12536,
12537,
12538,East Asian
12539,White or of European descent
12540,I don’t know
12541,
12542,South Asian
12543,White or of European descent
12544,Middle Eastern
12545,
12546,
12547,White or of European descent
12548,
12549,
12550,
12551,
12552,South Asian
12553,
12554,White or of European descent
12555,
12556,White or of European descent
12557,White or of European descent
12558,Hispanic or Latino/Latina
12559,
12560,White or of European descent
12561,
12562,White or of European descent
12563,
12564,
12565,East Asian
12566,White or of European descent
12567,
12568,
12569,White or of European descent
12570,Black or of African descent
12571,
12572,White or of European descent
12573,White or of European descent
12574,White or of European descent
12575,
12576,
12577,White or of European descent
12578,White or of European descent
12579,Hispanic or Latino/Latina
12580,White or of European descent
12581,
12582,
12583,White or of European descent
12584,
12585,White or of European descent
12586,
12587,White or of European descent
12588,
12589,White or of European descent
12590,
12591,White or of European descent
12592,White or of European descent
12593,White or of European descent
12594,White or of European descent
12595,White or of European descent
12596,
12597,White or of European descent
12598,Hispanic or Latino/Latina
12599,
12600,
12601,
12602,
12603,White or of European descent
12604,White or of European descent
12605,
12606,
12607,South Asian
12608,
12609,White or of European descent
12610,
12611,White or of European descent
12612,
12613,
12614,
12615,White or of European descent
12616,White or of European descent
12617,White or of European descent
12618,
12619,Hispanic or Latino/Latina
12620,White or of European descent
12621,East Asian
12622,White or of European descent
12623,
12624,White or of European descent
12625,
12626,White or of European descent
12627,
12628,White or of European descent
12629,I don’t know
12630,Hispanic or Latino/Latina
12631,
12632,White or of European descent
12633,White or of European descent
12634,
12635,White or of European descent
12636,
12637,White or of European descent
12638,White or of European descent
12639,White or of European descent
12640,
12641,
12642,Hispanic or Latino/Latina
12643,White or of European descent
12644,White or of European descent
12645,White or of European descent
12646,
12647,White or of European descent
12648,
12649,White or of European descent
12650,White or of European descent
12651,White or of European descent
12652,White or of European descent
12653,White or of European descent
12654,
12655,White or of European descent
12656,
12657,White or of European descent
12658,White or of European descent
12659,
12660,East Asian
12661,White or of European descent
12662,White or of European descent
12663,East Asian
12664,Hispanic or Latino/Latina
12665,White or of European descent
12666,White or of European descent
12667,
12668,White or of European descent
12669,White or of European descent
12670,
12671,White or of European descent
12672,White or of European descent
12673,White or of European descent
12674,
12675,South Asian
12676,
12677,White or of European descent
12678,Hispanic or Latino/Latina
12679,
12680,White or of European descent
12681,White or of European descent
12682,East Asian
12683,Hispanic or Latino/Latina
12684,
12685,
12686,White or of European descent
12687,South Asian
12688,East Asian
12689,White or of European descent
12690,
12691,White or of European descent
12692,
12693,
12694,
12695,South Asian
12696,White or of European descent
12697,
12698,White or of European descent
12699,White or of European descent
12700,Hispanic or Latino/Latina
12701,White or of European descent
12702,White or of European descent
12703,White or of European descent
12704,White or of European descent
12705,Hispanic or Latino/Latina
12706,South Asian
12707,
12708,White or of European descent
12709,Hispanic or Latino/Latina
12710,
12711,
12712,Middle Eastern
12713,Middle Eastern
12714,Middle Eastern
12715,South Asian
12716,White or of European descent
12717,South Asian
12718,White or of European descent
12719,East Asian
12720,White or of European descent
12721,
12722,
12723,
12724,Hispanic or Latino/Latina
12725,
12726,White or of European descent
12727,
12728,White or of European descent
12729,
12730,White or of European descent
12731,White or of European descent
12732,I prefer not to say
12733,White or of European descent
12734,I prefer not to say
12735,
12736,White or of European descent
12737,Black or of African descent
12738,
12739,
12740,White or of European descent
12741,
12742,East Asian
12743,White or of European descent
12744,
12745,White or of European descent
12746,
12747,White or of European descent
12748,South Asian
12749,White or of European descent
12750,
12751,White or of European descent
12752,East Asian
12753,Hispanic or Latino/Latina
12754,
12755,White or of European descent
12756,White or of European descent
12757,White or of European descent
12758,
12759,
12760,Hispanic or Latino/Latina
12761,Hispanic or Latino/Latina
12762,White or of European descent
12763,White or of European descent
12764,White or of European descent
12765,
12766,White or of European descent
12767,White or of European descent
12768,
12769,Black or of African descent
12770,White or of European descent
12771,
12772,White or of European descent
12773,White or of European descent
12774,White or of European descent
12775,East Asian
12776,White or of European descent
12777,
12778,
12779,
12780,
12781,White or of European descent
12782,East Asian
12783,
12784,White or of European descent
12785,White or of European descent
12786,
12787,
12788,East Asian
12789,White or of European descent
12790,I prefer not to say
12791,
12792,White or of European descent
12793,White or of European descent
12794,
12795,White or of European descent
12796,
12797,White or of European descent
12798,
12799,East Asian
12800,
12801,
12802,White or of European descent
12803,
12804,
12805,White or of European descent
12806,
12807,White or of European descent
12808,
12809,East Asian
12810,
12811,
12812,
12813,White or of European descent
12814,White or of European descent
12815,White or of European descent
12816,White or of European descent
12817,
12818,South Asian
12819,
12820,White or of European descent
12821,White or of European descent
12822,White or of European descent
12823,Hispanic or Latino/Latina
12824,White or of European descent
12825,
12826,South Asian
12827,White or of European descent
12828,Hispanic or Latino/Latina
12829,
12830,White or of European descent
12831,
12832,White or of European descent
12833,South Asian
12834,South Asian
12835,Hispanic or Latino/Latina
12836,White or of European descent
12837,White or of European descent
12838,White or of European descent
12839,White or of European descent
12840,
12841,White or of European descent
12842,White or of European descent
12843,
12844,
12845,White or of European descent
12846,White or of European descent
12847,White or of European descent
12848,East Asian
12849,South Asian
12850,South Asian
12851,I prefer not to say
12852,White or of European descent
12853,
12854,
12855,White or of European descent
12856,
12857,White or of European descent
12858,White or of European descent
12859,
12860,White or of European descent
12861,
12862,
12863,White or of European descent
12864,
12865,
12866,
12867,White or of European descent
12868,"Native American, Pacific Islander, or Indigenous Australian"
12869,
12870,East Asian
12871,
12872,
12873,
12874,White or of European descent
12875,
12876,
12877,White or of European descent
12878,White or of European descent
12879,I prefer not to say
12880,White or of European descent
12881,White or of European descent
12882,White or of European descent
12883,South Asian
12884,
12885,White or of European descent
12886,White or of European descent
12887,
12888,South Asian
12889,White or of European descent
12890,
12891,
12892,White or of European descent
12893,
12894,
12895,South Asian
12896,
12897,White or of European descent
12898,Hispanic or Latino/Latina
12899,White or of European descent
12900,
12901,
12902,East Asian
12903,
12904,White or of European descent
12905,White or of European descent
12906,Black or of African descent
12907,White or of European descent
12908,White or of European descent
12909,
12910,
12911,White or of European descent
12912,White or of European descent
12913,White or of European descent
12914,White or of European descent
12915,East Asian
12916,White or of European descent
12917,
12918,East Asian
12919,White or of European descent
12920,White or of European descent
12921,White or of European descent
12922,White or of European descent
12923,White or of European descent
12924,
12925,I prefer not to say
12926,South Asian
12927,White or of European descent
12928,
12929,White or of European descent
12930,White or of European descent
12931,
12932,White or of European descent
12933,
12934,
12935,White or of European descent
12936,
12937,White or of European descent
12938,Hispanic or Latino/Latina
12939,White or of European descent
12940,White or of European descent
12941,
12942,East Asian
12943,Black or of African descent
12944,White or of European descent
12945,East Asian
12946,
12947,White or of European descent
12948,
12949,White or of European descent
12950,
12951,White or of European descent
12952,White or of European descent
12953,White or of European descent
12954,
12955,White or of European descent
12956,
12957,White or of European descent
12958,
12959,
12960,
12961,
12962,
12963,White or of European descent
12964,
12965,South Asian
12966,
12967,Other
12968,White or of European descent
12969,White or of European descent
12970,White or of European descent
12971,
12972,
12973,White or of European descent
12974,
12975,White or of European descent
12976,White or of European descent
12977,Hispanic or Latino/Latina
12978,White or of European descent
12979,
12980,Black or of African descent
12981,White or of European descent
12982,White or of European descent
12983,
12984,
12985,White or of European descent
12986,White or of European descent
12987,White or of European descent
12988,
12989,White or of European descent
12990,White or of European descent
12991,
12992,White or of European descent
12993,White or of European descent
12994,White or of European descent
12995,
12996,White or of European descent
12997,
12998,
12999,
13000,White or of European descent
13001,
13002,
13003,White or of European descent
13004,White or of European descent
13005,South Asian
13006,White or of European descent
13007,White or of European descent
13008,White or of European descent
13009,White or of European descent
13010,
13011,
13012,
13013,
13014,
13015,
13016,White or of European descent
13017,White or of European descent
13018,
13019,
13020,White or of European descent
13021,White or of European descent
13022,White or of European descent
13023,White or of European descent
13024,White or of European descent
13025,
13026,
13027,South Asian
13028,White or of European descent
13029,White or of European descent
13030,
13031,
13032,White or of European descent
13033,
13034,
13035,White or of European descent
13036,White or of European descent
13037,
13038,White or of European descent
13039,White or of European descent
13040,
13041,White or of European descent
13042,
13043,
13044,White or of European descent
13045,
13046,Middle Eastern
13047,White or of European descent
13048,
13049,Hispanic or Latino/Latina
13050,Hispanic or Latino/Latina
13051,White or of European descent
13052,White or of European descent
13053,
13054,White or of European descent
13055,
13056,White or of European descent
13057,
13058,White or of European descent
13059,Hispanic or Latino/Latina
13060,Middle Eastern
13061,
13062,White or of European descent
13063,
13064,White or of European descent
13065,White or of European descent
13066,Hispanic or Latino/Latina
13067,White or of European descent
13068,Black or of African descent
13069,White or of European descent
13070,White or of European descent
13071,White or of European descent
13072,
13073,Black or of African descent
13074,White or of European descent
13075,
13076,White or of European descent
13077,East Asian
13078,
13079,I prefer not to say
13080,White or of European descent
13081,White or of European descent
13082,
13083,White or of European descent
13084,Black or of African descent
13085,
13086,White or of European descent
13087,
13088,White or of European descent
13089,White or of European descent
13090,White or of European descent
13091,I prefer not to say
13092,South Asian
13093,White or of European descent
13094,White or of European descent
13095,White or of European descent
13096,Middle Eastern
13097,
13098,
13099,
13100,White or of European descent
13101,White or of European descent
13102,White or of European descent
13103,East Asian
13104,Hispanic or Latino/Latina
13105,South Asian
13106,
13107,
13108,White or of European descent
13109,
13110,
13111,
13112,
13113,
13114,
13115,Hispanic or Latino/Latina
13116,
13117,East Asian
13118,White or of European descent
13119,White or of European descent
13120,White or of European descent
13121,White or of European descent
13122,
13123,
13124,White or of European descent
13125,White or of European descent
13126,
13127,
13128,
13129,
13130,White or of European descent
13131,
13132,
13133,White or of European descent
13134,Hispanic or Latino/Latina
13135,White or of European descent
13136,White or of European descent
13137,Black or of African descent
13138,White or of European descent
13139,Hispanic or Latino/Latina
13140,
13141,
13142,Black or of African descent
13143,White or of European descent
13144,White or of European descent
13145,East Asian
13146,White or of European descent
13147,White or of European descent
13148,White or of European descent
13149,
13150,White or of European descent
13151,
13152,
13153,
13154,White or of European descent
13155,
13156,White or of European descent
13157,White or of European descent
13158,
13159,
13160,White or of European descent
13161,White or of European descent
13162,Hispanic or Latino/Latina
13163,
13164,White or of European descent
13165,
13166,White or of European descent
13167,White or of European descent
13168,
13169,East Asian
13170,White or of European descent
13171,
13172,
13173,I don’t know
13174,White or of European descent
13175,White or of European descent
13176,White or of European descent
13177,
13178,White or of European descent
13179,White or of European descent
13180,White or of European descent
13181,White or of European descent
13182,Hispanic or Latino/Latina
13183,
13184,White or of European descent
13185,White or of European descent
13186,Middle Eastern
13187,White or of European descent
13188,
13189,
13190,
13191,
13192,White or of European descent
13193,
13194,
13195,Black or of African descent
13196,White or of European descent
13197,White or of European descent
13198,White or of European descent
13199,
13200,White or of European descent
13201,White or of European descent
13202,White or of European descent
13203,
13204,White or of European descent
13205,White or of European descent
13206,White or of European descent
13207,
13208,
13209,South Asian
13210,White or of European descent
13211,
13212,White or of European descent
13213,East Asian
13214,White or of European descent
13215,
13216,White or of European descent
13217,
13218,South Asian
13219,
13220,White or of European descent
13221,
13222,
13223,
13224,South Asian
13225,
13226,White or of European descent
13227,White or of European descent
13228,
13229,White or of European descent
13230,White or of European descent
13231,Middle Eastern
13232,
13233,White or of European descent
13234,White or of European descent
13235,White or of European descent
13236,
13237,
13238,White or of European descent
