Male,Denmark,White or of European descent,Satisfied
Male,Sri Lanka,East Asian,Satisfied
Male,Poland,White or of European descent,Satisfied
Male,Germany,White or of European descent,Satisfied
Male,Bosnia-Herzegovina,White or of European descent,Satisfied
Male,Poland,White or of European descent,Satisfied
Male,India,East Asian,Satisfied
Male,Ukraine,White or of European descent,Satisfied
Male,Hong Kong,South Asian,Unsatisfied
Male,Japan,White or of European descent,Satisfied
Male,Netherlands,White or of European descent,Unsatisfied
Female,Russian Federation,White or of European descent,Satisfied
Male,Switzerland,White or of European descent,Satisfied
Male,Belgium,White or of European descent,Satisfied
Male,Italy,White or of European descent,Satisfied
Male,Croatia,White or of European descent,Satisfied
Male,Australia,White or of European descent,Satisfied
Male,Israel,White or of European descent,Satisfied
Male,Germany,White or of European descent,Satisfied
Male,Germany,White or of European descent,Unsatisfied
Male,India,I don’t know,Satisfied
Male,Taiwan,East Asian,Unsatisfied
Male,Spain,Hispanic or Latino/Latina; White or of European descent,Satisfied
Male,Slovenia,White or of European descent,Satisfied
Male,Egypt,Middle Eastern,Unsatisfied
Male,Romania,White or of European descent,Satisfied
Male,United Arab Emirates,South Asian,Satisfied
Male,Netherlands,White or of European descent,Satisfied
Male,United States,South Asian,Satisfied
Male,Poland,White or of European descent,Satisfied
Male,Russian Federation,White or of European descent,Satisfied
Male,Germany,White or of European descent,Satisfied
Male,Poland,Middle Eastern,Unsatisfied
Female,United Kingdom,White or of European descent,Satisfied
Male,Germany,White or of European descent,Satisfied
Male,Israel,Middle Eastern,Satisfied
Male,Poland,White or of European descent,Unsatisfied
Male,India,South Asian,Satisfied
Male,Denmark,Middle Eastern,Satisfied
Male,Spain,Hispanic or Latino/Latina; Middle Eastern,Satisfied
Male,France,White or of European descent,Satisfied
Male,United Kingdom,White or of European descent,Satisfied
Male,South Africa,White or of European descent,Satisfied
Male,Poland,White or of European descent,Satisfied
Male,United Kingdom,White or of European descent,Satisfied
Male; Female,Sweden,White or of European descent,Unsatisfied
Male,India,South Asian,Satisfied
Male,Philippines,East Asian,Satisfied
Male,Finland,White or of European descent,Satisfied
Female,Israel,Middle Eastern; White or of European descent,Satisfied
Male,Poland,White or of European descent,Satisfied
Male,India,South Asian,Satisfied
Male,Poland,Middle Eastern,Satisfied
Male,United Kingdom,White or of European descent,Satisfied
Male,South Africa,White or of European descent,Satisfied
Male,Croatia,White or of European descent,Unsatisfied
Male,Belgium,White or of European descent,Satisfied
Male,United Kingdom,White or of European descent,Satisfied
Male,United Arab Emirates,South Asian,Satisfied
Male,France,White or of European descent,Satisfied
Male,Romania,White or of European descent,Satisfied
Male,India,I prefer not to say,Satisfied
Male,Austria,White or of European descent,Satisfied
Male,Spain,White or of European descent,Satisfied
Male,Sweden,White or of European descent,Satisfied
Male,Germany,Hispanic or Latino/Latina; White or of European descent,Satisfied
Male,China,East Asian,Unsatisfied
Male,Slovak Republic,White or of European descent,Satisfied
Female,India,South Asian,Unsatisfied
Male,Netherlands,White or of European descent,Satisfied
Male,South Africa,White or of European descent,Satisfied
Male,Finland,White or of European descent,Satisfied
Male,Slovenia,White or of European descent,Unsatisfied
Female,Armenia,White or of European descent,Satisfied
Male,Poland,White or of European descent,Satisfied
Male,India,South Asian,Satisfied
Male,Germany,White or of European descent,Satisfied
Male,Iran,Middle Eastern,Satisfied
Male,Finland,White or of European descent,Satisfied
Male,Poland,White or of European descent,Satisfied
Male,Croatia,White or of European descent,Satisfied
Male,United Kingdom,White or of European descent,Satisfied
Male,Germany,White or of European descent,Satisfied
Male,India,East Asian,Satisfied
Male,Russian Federation,White or of European descent,Satisfied
Male,India,I prefer not to say,Satisfied
Male,Portugal,White or of European descent,Unsatisfied
Male,Russian Federation,White or of European descent,Satisfied
Male,Poland,White or of European descent,Satisfied
Male,Ireland,White or of European descent,Satisfied
Male,Russian Federation,White or of European descent,Satisfied
Male,Poland,White or of European descent,Satisfied
Male,Uganda,Black or of African descent,Unsatisfied
Male,Norway,White or of European descent,Satisfied
Male,Poland,White or of European descent,Satisfied
Male,France,White or of European descent,Unsatisfied
Male,Spain,White or of European descent,Satisfied
Male,Russian Federation,White or of European descent,Satisfied
Male,Bangladesh,South Asian,Unsatisfied
Male,United Kingdom,White or of European descent,Satisfied
Male,Croatia,White or of European descent,Satisfied
Male,United Kingdom,White or of European descent,Satisfied
Male,United Kingdom,South Asian,Satisfied
Male,Italy,White or of European descent,Satisfied
Male,United Kingdom,White or of European descent,Satisfied
Male,Romania,White or of European descent,Satisfied
Male,Romania,White or of European descent,Satisfied
Male,China,East Asian,Satisfied
Male,Belgium,White or of European descent,Unsatisfied
Male,United Kingdom,White or of European descent,Satisfied
Male,Poland,White or of European descent,Satisfied
Male,Indonesia,White or of European descent,Satisfied
Male,Poland,I don’t know,Satisfied
Male,United Kingdom,White or of European descent,Satisfied
Male,Germany,White or of European descent,Satisfied
Male,Belgium,White or of European descent,Satisfied
Male,India,I prefer not to say,Unsatisfied
Male,Italy,White or of European descent,Satisfied
Male,Bulgaria,White or of European descent,Satisfied
Male,Ireland,White or of European descent,Satisfied
Male,India,South Asian,Satisfied
Male,India,South Asian,Satisfied
Male,Ukraine,White or of European descent,Satisfied
Male,Thailand,East Asian,Unsatisfied
Male,Germany,White or of European descent,Satisfied
Male,Germany,Middle Eastern,Satisfied
Male,Germany,White or of European descent,Unsatisfied
Male,United Kingdom,White or of European descent,Satisfied
Male,Romania,White or of European descent,Satisfied
Female,Romania,White or of European descent,Satisfied
Male,United Kingdom,White or of European descent,Unsatisfied
Male,Finland,White or of European descent,Satisfied
Male,Sweden,White or of European descent,Satisfied
Male,Czech Republic,White or of European descent,Unsatisfied
Male,Germany,White or of European descent,Satisfied
Male,India,South Asian,Unsatisfied
Male,Poland,White or of European descent,Unsatisfied
Male,Australia,White or of European descent,Satisfied
Male,Poland,White or of European descent,Satisfied
Male,United Kingdom,Black or of African descent; White or of European descent,Satisfied
Male,Sweden,White or of European descent,Satisfied
Male,Poland,White or of European descent,Unsatisfied
Male,Romania,White or of European descent,Satisfied
Male,United Kingdom,White or of European descent,Satisfied
Male,Austria,White or of European descent,Satisfied
Male,United Kingdom,White or of European descent,Unsatisfied
Male,Japan,White or of European descent,Satisfied
Male,Spain,White or of European descent,Satisfied
Male,Pakistan,East Asian,Satisfied
Male,Czech Republic,White or of European descent,Satisfied
Male,Pakistan,Middle Eastern,Unsatisfied
Male,Netherlands,White or of European descent,Satisfied
Male,India,South Asian,Satisfied
Male,Sweden,White or of European descent,Satisfied
Male,United Kingdom,White or of European descent,Unsatisfied
Male,Croatia,White or of European descent,Satisfied
Male,Germany,White or of European descent,Satisfied
Male,Croatia,White or of European descent,Satisfied
Male,Russian Federation,White or of European descent,Satisfied
Male,United Kingdom,White or of European descent,Unsatisfied
Male,Croatia,White or of European descent,Satisfied
Male,United Kingdom,White or of European descent,Satisfied
Female,Netherlands,White or of European descent,Satisfied
Male,Russian Federation,White or of European descent,Satisfied
Male,United Kingdom,White or of European descent,Satisfied
Male,Italy,White or of European descent,Satisfied
Male,United States,White or of European descent,Satisfied
Male,India,East Asian,Satisfied
Male,United Kingdom,White or of European descent,Satisfied
Male,Germany,White or of European descent,Unsatisfied
Male,Netherlands,White or of European descent,Satisfied
Male,India,I prefer not to say,Satisfied
Male; Other,Latvia,White or of European descent,Satisfied
Male,United Kingdom,White or of European descent,Satisfied
Male,Germany,White or of European descent,Unsatisfied
Male,Brazil,Black or of African descent; Hispanic or Latino/Latina; White or of European descent,Satisfied
Male,France,White or of European descent,Satisfied
Male,Australia,White or of European descent,Unsatisfied
Male,Denmark,White or of European descent,Satisfied
Female,Egypt,Middle Eastern,Satisfied
Male,India,South Asian,Satisfied
Male,Russian Federation,White or of European descent,Unsatisfied
Female,Germany,White or of European descent,Unsatisfied
Male,Iceland,White or of European descent,Satisfied
Male,Greece,White or of European descent,Satisfied
Male,Russian Federation,White or of European descent,Satisfied
Male,Croatia,White or of European descent,Satisfied
Male,India,South Asian,Satisfied
Male,United States,Hispanic or Latino/Latina,Satisfied
Male,Spain,White or of European descent,Satisfied
Male,Czech Republic,White or of European descent,Satisfied
Male,Belgium,White or of European descent,Satisfied
Male,Italy,White or of European descent,Satisfied
Male,Brazil,White or of European descent,Satisfied
Male,Finland,White or of European descent,Unsatisfied
Male,France,White or of European descent,Satisfied
Male,Netherlands,White or of European descent,Satisfied
Male,United States,White or of European descent,Satisfied
Male,Lithuania,White or of European descent,Satisfied
Male,United Kingdom,White or of European descent,Unsatisfied
Male,Belgium,White or of European descent,Satisfied
Male,Bangladesh,South Asian,Satisfied
Male,Moldavia,Middle Eastern; White or of European descent,Satisfied
Female,South Africa,White or of European descent,Unsatisfied
Male,Italy,White or of European descent,Satisfied
Male,Poland,White or of European descent,Unsatisfied
Male,Spain,Hispanic or Latino/Latina; White or of European descent,Satisfied
Male,Estonia,White or of European descent,Satisfied
Male,Ukraine,White or of European descent,Satisfied
Male; Female; Transgender; Gender non-conforming,South Africa,White or of European descent,Satisfied
Male,Ireland,White or of European descent,Unsatisfied
Male,Iran,Middle Eastern,Satisfied
Male,United Kingdom,White or of European descent,Satisfied
Male,Ghana,Black or of African descent,Satisfied
Male,Netherlands,White or of European descent,Satisfied
Male,United Kingdom,White or of European descent,Satisfied
Male,Switzerland,White or of European descent,Satisfied
Male,Portugal,White or of European descent,Unsatisfied
Female,Ireland,White or of European descent,Unsatisfied
Male,Belgium,I don’t know,Satisfied
Male,Austria,White or of European descent,Satisfied
Male,Switzerland,White or of European descent,Satisfied
Male,Indonesia,I don’t know,Unsatisfied
Male,Sweden,White or of European descent,Satisfied
Male,India,South Asian,Unsatisfied
Male,Argentina,Hispanic or Latino/Latina; White or of European descent,Satisfied
Male,Bangladesh,South Asian,Satisfied
Male,India,South Asian,Satisfied
Male,Argentina,Hispanic or Latino/Latina,Satisfied
Male,Denmark,White or of European descent,Satisfied
Male,Ireland,White or of European descent,Satisfied
Male,India,South Asian,Unsatisfied
Male,Spain,White or of European descent,Satisfied
Male,India,South Asian,Satisfied
Male,Germany,White or of European descent,Satisfied
Male,India,South Asian,Satisfied
Male,Spain,White or of European descent,Satisfied
Male,United States,White or of European descent,Satisfied
Male,France,White or of European descent,Satisfied
Male,Argentina,White or of European descent,Satisfied
Male,United States,White or of European descent,Satisfied
Male,Germany,White or of European descent,Satisfied
Male,Russian Federation,Middle Eastern; White or of European descent,Unsatisfied
Male,Germany,White or of European descent,Satisfied
Male,Ukraine,White or of European descent,Satisfied
Male,United Kingdom,White or of European descent,Satisfied
Male,Pakistan,East Asian,Satisfied
Male,United States,White or of European descent,Satisfied
Male,United Kingdom,White or of European descent,Satisfied
Male,Russian Federation,White or of European descent,Satisfied
Male,Mauritius,I prefer not to say,Satisfied
Male,Spain,White or of European descent,Satisfied
Male,Montenegro,White or of European descent,Satisfied
Male,Japan,White or of European descent,Satisfied
Male,Brazil,Hispanic or Latino/Latina,Satisfied
Male,United Kingdom,White or of European descent,Satisfied
Male,Brazil,White or of European descent,Satisfied
Male,United Kingdom,White or of European descent,Satisfied
Male,Belgium,White or of European descent,Satisfied
Male,Uruguay,Hispanic or Latino/Latina,Satisfied
Male,Czech Republic,White or of European descent,Satisfied
Male,Uruguay,Hispanic or Latino/Latina,Satisfied
Male,United States,White or of European descent,Satisfied
Male,Germany,White or of European descent,Unsatisfied
Female,France,White or of European descent,Satisfied
Male,Czech Republic,White or of European descent,Satisfied
Male,United Kingdom,White or of European descent,Satisfied
Male,France,Hispanic or Latino/Latina; White or of European descent,Satisfied
Female,South Africa,Black or of African descent,Satisfied
Male,Poland,White or of European descent,Satisfied
Female,Sweden,Middle Eastern,Unsatisfied
Male,Finland,White or of European descent,Satisfied
Male,Uruguay,White or of European descent,Satisfied
Male,United Kingdom,White or of European descent,Satisfied
Male,Netherlands,White or of European descent,Satisfied
Male,Germany,I prefer not to say,Satisfied
Female,India,South Asian,Unsatisfied
Male,United Kingdom,White or of European descent,Satisfied
Male,Italy,White or of European descent,Unsatisfied
Male; Female; Transgender; Gender non-conforming; Other,Russian Federation,Black or of African descent; White or of European descent,Unsatisfied
Male,Israel,White or of European descent,Satisfied
Male,Australia,White or of European descent,Unsatisfied
Male,Germany,White or of European descent,Satisfied
Male,Norway,White or of European descent,Satisfied
Male,Brazil,Hispanic or Latino/Latina,Satisfied
Male,United Kingdom,White or of European descent,Satisfied
Male,Germany,White or of European descent,Satisfied
Male,United States,White or of European descent,Satisfied
Male,Czech Republic,White or of European descent,Satisfied
Male,Uruguay,Hispanic or Latino/Latina; White or of European descent,Satisfied
Male,Malaysia,East Asian,Satisfied
Male,Switzerland,White or of European descent,Satisfied
Male,Denmark,White or of European descent,Satisfied
Male,Poland,White or of European descent,Satisfied
Male,Poland,White or of European descent,Satisfied
Male,Turkey,Middle Eastern,Satisfied
Male,India,South Asian,Unsatisfied
Male,Germany,White or of European descent,Satisfied
Male,Pakistan,I don’t know,Satisfied
Male,United States,White or of European descent,Satisfied
Male,Indonesia,I don’t know,Satisfied
Male,Spain,White or of European descent,Satisfied
Male,India,South Asian,Satisfied
Male,Uruguay,Hispanic or Latino/Latina; White or of European descent,Unsatisfied
Male,United Kingdom,White or of European descent,Satisfied
Male,Pakistan,South Asian,Satisfied
Male,France,White or of European descent,Satisfied
Male,United States,White or of European descent,Satisfied
Male,India,I prefer not to say,Satisfied
Male,United States,White or of European descent,Satisfied
Male,Liechtenstein,White or of European descent,Satisfied
Male,India,I don’t know,Unsatisfied
Male,Sweden,White or of European descent,Satisfied
Male,Russian Federation,White or of European descent,Satisfied
Female,Bulgaria,White or of European descent,Satisfied
Male,United Kingdom,White or of European descent,Satisfied
Male,United Kingdom,White or of European descent,Unsatisfied
Male,United States,White or of European descent,Satisfied
Male,United Kingdom,White or of European descent,Unsatisfied
Male,United Kingdom,White or of European descent,Satisfied
Male,United States,East Asian,Satisfied
Male,Spain,White or of European descent,Unsatisfied
Male,Bulgaria,White or of European descent,Satisfied
Male,Poland,White or of European descent,Unsatisfied
Male,Russian Federation,White or of European descent,Unsatisfied
Male,United Kingdom,White or of European descent,Satisfied
Male,Netherlands,White or of European descent,Satisfied
Male,United States,White or of European descent,Satisfied
Male,India,South Asian,Unsatisfied
Male,Russian Federation,White or of European descent,Unsatisfied
Male,Canada,White or of European descent,Satisfied
Male,Italy,White or of European descent,Satisfied
Male,United Kingdom,White or of European descent,Unsatisfied
Female,United States,White or of European descent,Satisfied
Male,United States,White or of European descent,Satisfied
Male,Ukraine,White or of European descent,Satisfied
Male,Germany,White or of European descent,Satisfied
Male,United States,White or of European descent,Satisfied
Male,United States,White or of European descent,Satisfied
Male,United Kingdom,White or of European descent,Satisfied
Male,United States,I prefer not to say,Satisfied
Male,Germany,White or of European descent,Unsatisfied
Male,Italy,White or of European descent,Unsatisfied
Male,Ireland,White or of European descent,Satisfied
Male,United Kingdom,White or of European descent,Unsatisfied
Female,South Africa,Black or of African descent,Unsatisfied
Male,Germany,White or of European descent,Satisfied
Female,United States,White or of European descent,Satisfied
Male,Germany,White or of European descent,Satisfied
Male,Germany,White or of European descent,Satisfied
Male,United Kingdom,White or of European descent,Satisfied
Male,United States,White or of European descent,Satisfied
Male,Germany,White or of European descent,Satisfied
Male,United Kingdom,White or of European descent,Satisfied
Male,United States,White or of European descent,Satisfied
Male,Finland,White or of European descent,Satisfied
Male,Greece,White or of European descent,Satisfied
Male,Germany,White or of European descent,Satisfied
Male,Finland,White or of European descent,Satisfied
Male,United States,White or of European descent,Satisfied
Male,United States,White or of European descent,Satisfied
Male,United States,White or of European descent,Unsatisfied
Male,Kenya,Black or of African descent,Satisfied
Male,United States,White or of European descent,Unsatisfied
Male,Netherlands,White or of European descent,Unsatisfied
Male,France,White or of European descent,Satisfied
Male,Germany,White or of European descent,Unsatisfied
Male,United States,White or of European descent,Satisfied
Male,United Kingdom,White or of European descent,Unsatisfied
Male,South Africa,Middle Eastern,Satisfied
Male,United Kingdom,White or of European descent,Satisfied
Male,Norway,White or of European descent,Satisfied
Male,Germany,White or of European descent,Satisfied
Male,United States,White or of European descent,Satisfied
Male,Germany,White or of European descent,Satisfied
Male,Israel,White or of European descent,Satisfied
Male,Iran,Middle Eastern,Satisfied
Male,Canada,South Asian,Satisfied
Male,South Korea,East Asian,Unsatisfied
Male,Argentina,White or of European descent,Unsatisfied
Male,Austria,White or of European descent,Satisfied
Female,Germany,White or of European descent,Unsatisfied
Male,South Africa,White or of European descent,Satisfied
Male,Germany,White or of European descent,Satisfied
Male,United States,White or of European descent,Satisfied
Male,United States,White or of European descent,Satisfied
Male,United States,Hispanic or Latino/Latina; White or of European descent,Unsatisfied
Male,United States,White or of European descent,Unsatisfied
Male,United States,I prefer not to say,Satisfied
Male,United States,White or of European descent,Satisfied
Female,Poland,White or of European descent,Satisfied
Male,United States,White or of European descent,Satisfied
Male,Germany,White or of European descent,Satisfied
Male,Poland,White or of European descent,Satisfied
Male,Germany,White or of European descent,Satisfied
Male,Mexico,Hispanic or Latino/Latina,Unsatisfied
Male,Sweden,White or of European descent,Satisfied
Male,Austria,White or of European descent,Satisfied
Male,Germany,White or of European descent,Unsatisfied
Male,Germany,White or of European descent,Unsatisfied
Male,Liechtenstein,White or of European descent,Unsatisfied
Male,France,White or of European descent,Satisfied
Male,Germany,Middle Eastern,Satisfied
Male,United Kingdom,White or of European descent,Satisfied
Male,Finland,White or of European descent,Satisfied
Female,United States,White or of European descent,Satisfied
Male,Norway,White or of European descent,Satisfied
Male,Canada,White or of European descent,Satisfied
Male,United States,White or of European descent,Unsatisfied
Male,United States,White or of European descent,Unsatisfied
Male,Canada,Native American, Pacific Islander, or Indigenous Australian; White or of European descent,Satisfied
Male,Germany,White or of European descent,Unsatisfied
Male,Germany,White or of European descent,Satisfied
Male,Italy,White or of European descent,Satisfied
Male,Austria,White or of European descent,Satisfied
Male,United Kingdom,White or of European descent,Unsatisfied
Male,United Kingdom,White or of European descent,Satisfied
Male,Poland,White or of European descent,Satisfied
Male,Germany,White or of European descent,Satisfied
Male,United Kingdom,White or of European descent,Satisfied
Male,Greece,I prefer not to say,Unsatisfied
Male,Hungary,White or of European descent,Unsatisfied
Male,Ukraine,White or of European descent,Satisfied
Male,Bangladesh,East Asian,Satisfied
Female,United States,White or of European descent,Satisfied
Male,Poland,White or of European descent,Satisfied
Male,Sweden,Middle Eastern,Satisfied
Male,United States,White or of European descent,Satisfied
Male,United States,White or of European descent,Satisfied
Male,Hungary,White or of European descent,Satisfied
Male,Romania,White or of European descent,Satisfied
Male,Hungary,White or of European descent,Satisfied
Male,Czech Republic,White or of European descent,Satisfied
Female,United States,I prefer not to say,Unsatisfied
Male,Poland,White or of European descent,Satisfied
Male,Poland,White or of European descent,Satisfied
Male,United States,White or of European descent,Satisfied
Male,Argentina,White or of European descent,Satisfied
Male,United States,White or of European descent,Satisfied
Male,United States,White or of European descent,Satisfied
Male,Germany,White or of European descent,Satisfied
Male,Belgium,Black or of African descent,Satisfied
Male,Germany,Hispanic or Latino/Latina,Satisfied
Male,Germany,White or of European descent,Satisfied
Male,United Kingdom,White or of European descent,Unsatisfied
Male,Netherlands,White or of European descent,Satisfied
Male,United States,I prefer not to say,Satisfied
Male,Netherlands,White or of European descent,Satisfied
Male,France,White or of European descent,Unsatisfied
Male,United States,White or of European descent,Satisfied
Male,United States,Black or of African descent; White or of European descent,Satisfied
Male,Spain,White or of European descent,Satisfied
Male,Ireland,White or of European descent,Satisfied
Male,Pakistan,South Asian,Unsatisfied
Male,Canada,White or of European descent,Satisfied
Male,Ireland,White or of European descent,Satisfied
Female,Canada,White or of European descent,Satisfied
Male,United Kingdom,White or of European descent,Satisfied
Male,United States,White or of European descent,Unsatisfied
Male,United Kingdom,White or of European descent,Satisfied
Male,United States,White or of European descent,Unsatisfied
Male,Brazil,Hispanic or Latino/Latina,Satisfied
Male,Poland,White or of European descent,Satisfied
Male,United States,White or of European descent,Satisfied
Male,United States,White or of European descent,Unsatisfied
Male,Poland,White or of European descent,Satisfied
Male,Germany,South Asian,Satisfied
Male,Austria,White or of European descent,Satisfied
Male,Ukraine,White or of European descent,Satisfied
Male,United States,White or of European descent,Unsatisfied
Male,Germany,White or of European descent,Satisfied
Male,Italy,White or of European descent,Satisfied
Male,Brazil,Hispanic or Latino/Latina,Satisfied
Male,India,I don’t know,Unsatisfied
Male,Belarus,White or of European descent,Satisfied
Male,Ukraine,White or of European descent,Satisfied
Male,United States,White or of European descent,Satisfied
Male,Canada,White or of European descent,Satisfied
Male,Canada,White or of European descent,Satisfied
Male,United Kingdom,White or of European descent,Satisfied
Male,Canada,White or of European descent,Satisfied
Male,Canada,White or of European descent,Satisfied
Male,France,White or of European descent,Satisfied
Male,United States,Native American, Pacific Islander, or Indigenous Australian; White or of European descent,Satisfied
Male,United States,White or of European descent,Satisfied
Male,Argentina,Hispanic or Latino/Latina,Satisfied
Male,United States,White or of European descent,Satisfied
Male,United States,White or of European descent,Unsatisfied
Male,United States,White or of European descent,Satisfied
Male,United Kingdom,White or of European descent,Satisfied
Female,Germany,White or of European descent,Satisfied
Male,Germany,White or of European descent,Satisfied
Male,United States,East Asian,Unsatisfied
Male,Argentina,Hispanic or Latino/Latina; Native American, Pacific Islander, or Indigenous Australian; White or of European descent,Unsatisfied
Male,Germany,White or of European descent,Satisfied
Male,Chile,Hispanic or Latino/Latina,Satisfied
Male,Germany,White or of European descent,Satisfied
Male,United States,White or of European descent,Satisfied
Male,Austria,White or of European descent,Satisfied
Male,Mexico,Hispanic or Latino/Latina,Satisfied
Male,Canada,White or of European descent,Satisfied
Male,United States,White or of European descent,Unsatisfied
Male,Germany,White or of European descent,Satisfied
Male,United States,White or of European descent,Satisfied
Male,Hungary,White or of European descent,Satisfied
Male,Poland,White or of European descent,Satisfied
Male,United States,White or of European descent,Satisfied
Male,Estonia,White or of European descent,Satisfied
Male,United Kingdom,White or of European descent,Satisfied
Male,Austria,White or of European descent,Satisfied
Female,Serbia,White or of European descent,Satisfied
Male,India,South Asian,Satisfied
Male,Argentina,White or of European descent,Satisfied
Male,Canada,White or of European descent,Satisfied
Male,Netherlands,White or of European descent,Satisfied
Male,United States,White or of European descent,Satisfied
Male,Mexico,Hispanic or Latino/Latina,Satisfied
Male,United States,White or of European descent,Satisfied
Male,Ukraine,White or of European descent,Unsatisfied
Male,Hungary,White or of European descent,Satisfied
Male,Chile,Hispanic or Latino/Latina,Satisfied
Male,Canada,White or of European descent,Satisfied
Male,Canada,White or of European descent,Satisfied
Female,United Kingdom,White or of European descent,Unsatisfied
Male,Canada,White or of European descent,Satisfied
Male,Germany,White or of European descent,Satisfied
Male,United States,White or of European descent,Unsatisfied
Male,United States,East Asian,Unsatisfied
Male,United States,White or of European descent,Satisfied
Male,New Zealand,East Asian,Satisfied
Male,Uruguay,Hispanic or Latino/Latina,Unsatisfied
Male,United States,White or of European descent,Satisfied
Male,United States,White or of European descent,Satisfied
Male,Germany,White or of European descent,Satisfied
Male,Australia,White or of European descent,Satisfied
Male,Israel,Middle Eastern; White or of European descent,Satisfied
Male,Brazil,White or of European descent,Unsatisfied
Male,Canada,White or of European descent,Unsatisfied
Male,Canada,White or of European descent,Unsatisfied
Male,United States,White or of European descent,Satisfied
Male,Germany,White or of European descent,Satisfied
Male,Netherlands,White or of European descent,Satisfied
Male,Poland,White or of European descent,Satisfied
Male,United States,South Asian,Unsatisfied
Male,United States,I prefer not to say,Satisfied
Male,New Zealand,White or of European descent,Unsatisfied
Male,United States,White or of European descent,Satisfied
Male,United Kingdom,White or of European descent,Unsatisfied
Male,United States,White or of European descent,Satisfied
Male,Canada,White or of European descent,Satisfied
Male,Canada,White or of European descent,Unsatisfied
Male,United Kingdom,White or of European descent,Satisfied
Male,Romania,White or of European descent,Satisfied
Male,Mexico,Hispanic or Latino/Latina,Satisfied
Male,Canada,White or of European descent,Satisfied
Male,Norway,White or of European descent,Satisfied
Male,United States,White or of European descent,Satisfied
Male,United States,White or of European descent,Satisfied
Male,United States,White or of European descent,Satisfied
Male,Australia,East Asian,Unsatisfied
Male,United States,White or of European descent,Satisfied
Male,South Korea,East Asian,Satisfied
Male,Canada,I prefer not to say,Satisfied
Male,Germany,White or of European descent,Satisfied
Male,Finland,White or of European descent,Satisfied
Male,United States,White or of European descent,Satisfied
Male,United States,East Asian,Satisfied
Male,Mexico,Hispanic or Latino/Latina,Satisfied
Male,Bangladesh,South Asian,Satisfied
Male,United States,Native American, Pacific Islander, or Indigenous Australian; White or of European descent,Satisfied
Male,United States,White or of European descent,Unsatisfied
Male,Australia,White or of European descent,Satisfied
Male,United States,White or of European descent,Satisfied
Transgender,Australia,White or of European descent,Satisfied
Male,Croatia,White or of European descent,Satisfied
Male,Czech Republic,White or of European descent,Unsatisfied
Male,India,South Asian,Satisfied
Male,United States,White or of European descent,Satisfied
Male,Portugal,White or of European descent,Satisfied
Male,Ukraine,White or of European descent,Satisfied
Male,Australia,White or of European descent,Unsatisfied
Male,Switzerland,White or of European descent,Satisfied
Male,Uruguay,Hispanic or Latino/Latina,Satisfied
Male,Germany,White or of European descent,Satisfied
Male,United Kingdom,White or of European descent,Satisfied
Male,Armenia,Middle Eastern,Satisfied
Male,United States,East Asian; White or of European descent,Unsatisfied
Male,United States,White or of European descent,Satisfied
Male,Brazil,White or of European descent,Satisfied
Male,United States,White or of European descent,Satisfied
Male,Uruguay,Hispanic or Latino/Latina,Unsatisfied
Male,United States,White or of European descent,Satisfied
Male,United States,White or of European descent,Satisfied
Female,Colombia,Hispanic or Latino/Latina,Satisfied
Male,Australia,White or of European descent,Satisfied
Male,United States,White or of European descent,Satisfied
Male,United States,Hispanic or Latino/Latina; White or of European descent,Satisfied
Male,United States,White or of European descent,Satisfied
Male,Canada,White or of European descent,Satisfied
Male,Australia,East Asian; South Asian,Unsatisfied
Male,Australia,White or of European descent,Satisfied
Male,Canada,White or of European descent,Satisfied
Male,United Kingdom,White or of European descent,Satisfied
Male,New Caledonia (French),White or of European descent,Satisfied
Male,India,East Asian,Unsatisfied
Male,Australia,East Asian,Unsatisfied
Male,United States,East Asian,Satisfied
Male,Australia,White or of European descent,Satisfied
Male,Japan,East Asian,Satisfied
Female,Australia,White or of European descent,Satisfied
Female,Canada,White or of European descent,Satisfied
Male,United States,White or of European descent,Unsatisfied
Male,India,South Asian,Unsatisfied
Male,Philippines,East Asian,Unsatisfied
Male,Canada,White or of European descent,Satisfied
Male,Iran,Middle Eastern,Satisfied
Male,Germany,White or of European descent,Satisfied
Female,Australia,White or of European descent,Unsatisfied
Male,Canada,White or of European descent,Satisfied
Male,Japan,White or of European descent,Satisfied
Male,Canada,White or of European descent,Satisfied
Male,Australia,White or of European descent,Satisfied
Male,United States,White or of European descent,Satisfied
Male,Japan,White or of European descent,Satisfied
Male,Mexico,Hispanic or Latino/Latina,Satisfied
Male,New Zealand,White or of European descent,Satisfied
Male,United States,White or of European descent,Unsatisfied
Male,India,South Asian,Satisfied
Female,Philippines,East Asian,Satisfied
Male,Taiwan,East Asian,Satisfied
Male,Australia,White or of European descent,Unsatisfied
Male,France,White or of European descent,Satisfied
Male,Canada,White or of European descent,Satisfied
Male,South Africa,White or of European descent,Unsatisfied
Male,Mexico,Hispanic or Latino/Latina,Satisfied
Male,India,South Asian,Unsatisfied
Male,India,South Asian,Satisfied
Female,Colombia,Hispanic or Latino/Latina,Satisfied
Male; Other,United States,White or of European descent,Satisfied
Male,Philippines,South Asian,Satisfied
Male,France,White or of European descent,Satisfied
Male,Australia,South Asian,Satisfied
Female,Bulgaria,White or of European descent,Satisfied
Male,India,South Asian,Satisfied
Male,Canada,White or of European descent,Satisfied
Male,Australia,White or of European descent,Satisfied
Male,Australia,White or of European descent,Unsatisfied
Male,United States,White or of European descent,Unsatisfied
